ID,SPECIES_CODE,SPECIES_NAME,CURRENT_SPECIES_NAME,POPULATION,PREFERRED_COMMON_NAMES,PROJECT_CODE,OBSERVATION_FOREIGN_ID,GDA94_ZONE_55_EASTINGNORTHING,LONGITUDE,LATITUDE,EASTING,NORTHING,POSITION_ACCURACY,LOCATION_DESC,OBSERVER_NAMES,OBSERVATION_DATE,DATE_ACCURACY,OBSERVATION_TYPE,OBSERVATION_TYPE_QUALIFIER,OBSERVATION_STATE,OBSERVATION_STATE_QUALIFIER,RECORD_STATUS,NOTES,PRIMARY_IDENTIFIER
646370,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:23708/22,POINT (589007 5285050),148.08467,-42.58183,589007,5285050,18500,,Unknown Unknown (23130),25-Dec-1977,Unknown,Sighting,,Present,,Accepted,,
646700,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:23720/29,POINT (589007 5285050),148.08467,-42.58183,589007,5285050,18500,,Unknown Unknown (23130),22-Jan-1978,Unknown,Sighting,,Present,,Accepted,,
648629,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:24488/2,POINT (588770 5266544),148.08467,-42.74849,588770,5266544,18500,,Unknown Unknown (23130),24-Mar-1978,Unknown,Sighting,,Present,,Accepted,,
651528,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:2896/24,POINT (589007 5285050),148.08467,-42.58183,589007,5285050,18500,,Unknown Unknown (23130),18-Mar-1977,Unknown,Sighting,,Present,,Accepted,,
654682,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:23702/31,POINT (589007 5285050),148.08467,-42.58183,589007,5285050,18500,,Unknown Unknown (23130),06-Feb-1978,Unknown,Sighting,,Present,,Accepted,,
657262,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:24489/4,POINT (589007 5285050),148.08467,-42.58183,589007,5285050,18500,,Unknown Unknown (23130),23-Mar-1978,Unknown,Sighting,,Present,,Accepted,,
660372,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:2904/26,POINT (588770 5266544),148.08467,-42.74849,588770,5266544,18500,,Unknown Unknown (23130),27-Mar-1977,Unknown,Sighting,,Present,,Accepted,,
660417,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:2905/17,POINT (589007 5285050),148.08467,-42.58183,589007,5285050,18500,,Unknown Unknown (23130),27-Mar-1977,Unknown,Sighting,,Present,,Accepted,,
675852,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:48572/40,POINT (589007 5285050),148.08467,-42.58183,589007,5285050,18500,,Unknown Unknown (23130),22-Jan-1979,Unknown,Sighting,,Present,,Accepted,,
704343,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:70362/22,POINT (589007 5285050),148.08467,-42.58183,589007,5285050,18500,,Unknown Unknown (23130),29-Feb-1980,Unknown,Sighting,,Present,,Accepted,,
732436,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:94736/16,POINT (588770 5266544),148.08467,-42.74849,588770,5266544,18500,,Unknown Unknown (23130),09-Dec-1980,Unknown,Sighting,,Present,,Accepted,,
732524,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:94745/24,POINT (588770 5266544),148.08467,-42.74849,588770,5266544,18500,,Unknown Unknown (23130),11-Dec-1980,Unknown,Sighting,,Present,,Accepted,,
737328,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:94594/44,POINT (589007 5285050),148.08467,-42.58183,589007,5285050,18500,,Unknown Unknown (23130),08-Dec-1980,Unknown,Sighting,,Present,,Accepted,,
740469,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:94730/29,POINT (589007 5285050),148.08467,-42.58183,589007,5285050,18500,,Unknown Unknown (23130),31-Jan-1981,Unknown,Sighting,,Present,,Accepted,,
740558,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:94732/40,POINT (589007 5285050),148.08467,-42.58183,589007,5285050,18500,,Unknown Unknown (23130),31-Dec-1980,Unknown,Sighting,,Present,,Accepted,,
740814,B77-00031,Morus serrator,,,australasian gannet,raou,raou:raou:94752/39,POINT (589007 5285050),148.08467,-42.58183,589007,5285050,18500,,Unknown Unknown (23130),07-Dec-1980,Unknown,Sighting,,Present,,Accepted,,
883503,B77-00031,Morus serrator,,,australasian gannet,tp,tp:tp:14731/41,POINT (587612 5284983),148.06768,-42.5826,587612,5284983,1000,0.00 E of Darlington,A Goldizen (1824),13-Mar-1997,Day,Sighting,,Present,,Accepted,,
899134,B77-00031,Morus serrator,,,australasian gannet,tpo,tpo:tpo:7106/3,POINT (583336 5268462),148.018,-42.73183,583336,5268462,1850,,Unknown Unknown (23130),31-Mar-1977,Unknown,Sighting,,Present,,Accepted,,
900165,B77-00031,Morus serrator,,,australasian gannet,tpo,tpo:tpo:7103/7,POINT (581994 5270329),148.00134,-42.71516,581994,5270329,1850,,Unknown Unknown (23130),30-Mar-1977,Unknown,Sighting,,Present,,Accepted,,
900431,B77-00031,Morus serrator,,,australasian gannet,tpo,tpo:tpo:7209/1,POINT (584904 5285102),148.03467,-42.58183,584904,5285102,1850,,D Rounse (6231),01-Apr-1977,Unknown,Sighting,,Present,,Accepted,,
900612,B77-00031,Morus serrator,,,australasian gannet,tpo,tpo:tpo:7241/2,POINT (586295 5286936),148.05134,-42.56516,586295,5286936,1850,,D Rounse (6231),22-Jul-1977,Unknown,Sighting,,Present,,Accepted,,
1024463,B77-00031,Morus serrator,,,australasian gannet,dpiw-fauna,,POINT (587600 5284999),148.06753,-42.58245,587600,5284999,100,Darlington Maria Id,A Goldizen (1824),04-Jun-1996,Day,Sighting,,Present,,Accepted,,
3026703,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS279536326,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Tony Palliser (46041),26-Dec-1983,Day,Not Recorded,,Present,,Accepted,,
3030295,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7043,POINT (595660 5277391),148.16701,-42.65,595660,5277391,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3038715,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS217087198,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Ryan DiGaudio (41508),23-Jan-2009,Day,Not Recorded,,Present,,Accepted,,
3039951,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS366544503,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Santiago Imberti (45523),15-Oct-1996,Day,Not Recorded,,Present,,Accepted,,
3042542,B77-00031,Morus serrator,,,australasian gannet,dr359,,POINT (588420 5285138),148.0775,-42.58111,588420,5285138,-1,Maria Island,Unknown Unknown (23130),01-Jun-2013,Day,Not Recorded,,Present,,Accepted,,
3049644,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7093,POINT (593020 5288533),148.133,-42.55,593020,5288533,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3049945,B77-00031,Morus serrator,,,australasian gannet,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),23-Nov-2009,Day,Not Recorded,,Present,,Accepted,,
3053896,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS273002306,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Ryan Steiner (41510),23-Sep-2014,Day,Not Recorded,,Present,,Accepted,,
3055999,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS277771957,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Colin Foreman (35453),17-Apr-2008,Day,Not Recorded,,Present,,Accepted,,
3059291,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS237418329,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Brendan Boyd (34955),26-Feb-2014,Day,Not Recorded,,Present,,Accepted,,
3062812,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-6944,POINT (598521 5288457),148.2,-42.55,598521,5288457,2000,South east Australia,Unknown Unknown (23130),27-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3069705,B77-00031,Morus serrator,,,australasian gannet,dr359,,POINT (587038 5269822),148.063,-42.71917,587038,5269822,100,Haunted Bay Maria Island,Unknown Unknown (23130),12-Dec-2008,Day,Not Recorded,,Present,,Accepted,,
3072504,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS580165945,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Observer 450470 (40204),20-Feb-2018,Day,Not Recorded,,Present,,Accepted,,
3074383,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS230042356,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Brian Curtis (34964),07-Mar-2010,Day,Not Recorded,,Present,,Accepted,,
3079713,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7044,POINT (595660 5277391),148.16701,-42.65,595660,5277391,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3079746,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS239381054,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Tony Bischoff (46029),11-Mar-2014,Day,Not Recorded,,Present,,Accepted,,
3081220,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7105,POINT (593020 5288533),148.133,-42.55,593020,5288533,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3081948,B77-00031,Morus serrator,,,australasian gannet,dr359,,POINT (587622 5285047),148.06779,-42.58202,587622,5285047,5000,"Darlington, Maria Island",Unknown Unknown (23130),24-Oct-1999,Day,Not Recorded,,Present,,Accepted,,
3081955,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-22624,POINT (593020 5288533),148.133,-42.55,593020,5288533,2000,South east Australia,Unknown Unknown (23130),08-Aug-1992,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3088454,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7108,POINT (593020 5288533),148.133,-42.55,593020,5288533,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3097410,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7266,POINT (595787 5286641),148.16701,-42.5667,595787,5286641,2000,South east Australia,Unknown Unknown (23130),30-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3107516,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7069,POINT (595583 5271839),148.16701,-42.7,595583,5271839,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3108383,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS239749391,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Mona Loofs-Samorzewski (30437),19-Feb-2000,Day,Not Recorded,,Present,,Accepted,,
3108894,B77-00031,Morus serrator,,,australasian gannet,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),19-Oct-2009,Day,Not Recorded,,Present,,Accepted,,
3111464,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS270617692,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Ryan Steiner (41510),05-Sep-2014,Day,Not Recorded,,Present,,Accepted,,
3116923,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-6943,POINT (598521 5288457),148.2,-42.55,598521,5288457,2000,South east Australia,Unknown Unknown (23130),27-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3120119,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7298,POINT (597100 5286622),148.183,-42.5667,597100,5286622,2000,South east Australia,Unknown Unknown (23130),30-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3121654,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS481857455,POINT (586266 5283857),148.05145,-42.59289,586266,5283857,-1,Maria Island National Park--Painted Cliffs Circuit w/ Oast House,Heidi Krajewsky (33106),04-Apr-2017,Day,Not Recorded,,Present,,Accepted,,
3122379,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7094,POINT (593020 5288533),148.133,-42.55,593020,5288533,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3130121,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS229875012,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,"Judi Duke (38507),Steve Duke (45633)",22-Jan-2012,Day,Not Recorded,,Present,,Accepted,,
3130241,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7085,POINT (595787 5286641),148.16701,-42.5667,595787,5286641,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3137141,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS283573144,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Ryan Steiner (41510),02-Dec-2014,Day,Not Recorded,,Present,,Accepted,,
3144953,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS465072146,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Samuel Burckhardt (45513),12-Feb-2017,Day,Not Recorded,,Present,,Accepted,,
3145218,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS309006646,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Colin Foreman (35453),20-Mar-2015,Day,Not Recorded,,Present,,Accepted,,
3147603,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS450059325,POINT (588629 5285694),148.07996,-42.57608,588629,5285694,-1,Maria Island National Park--Fossil Cliffs Circuit,Ray Turnbull (21160),19-Dec-2016,Day,Not Recorded,,Present,,Accepted,,
3155095,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS518471442,POINT (586266 5283857),148.05145,-42.59289,586266,5283857,-1,Maria Island National Park--Painted Cliffs Circuit w/ Oast House,Zachery Holmes (47451),16-Jun-2017,Day,Not Recorded,,Present,,Accepted,,
3155562,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7095,POINT (593020 5288533),148.133,-42.55,593020,5288533,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3160000,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7070,POINT (595583 5271839),148.16701,-42.7,595583,5271839,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3160046,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7097,POINT (593020 5288533),148.133,-42.55,593020,5288533,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3164377,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS271919474,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Ryan Steiner (41510),15-Sep-2014,Day,Not Recorded,,Present,,Accepted,,
3166914,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7297,POINT (597100 5286622),148.183,-42.5667,597100,5286622,2000,South east Australia,Unknown Unknown (23130),30-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3167596,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS592628278,POINT (587420 5285089),148.06532,-42.58166,587420,5285089,-1,Maria Island National Park--Darlington,Observer 329542 (40169),02-Mar-2018,Day,Not Recorded,,Present,,Accepted,,
3167947,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-22625,POINT (593020 5288533),148.133,-42.55,593020,5288533,2000,South east Australia,Unknown Unknown (23130),08-Aug-1992,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3168165,B77-00031,Morus serrator,,,australasian gannet,dr359,,POINT (587824 5285272),148.07022,-42.57997,587824,5285272,100,"Maria Island, northern area",Unknown Unknown (23130),26-Feb-2011,Day,Not Recorded,,Present,,Accepted,,
3169756,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS299311244,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,James Telford (38290),20-Feb-2015,Day,Not Recorded,,Present,,Accepted,,
3169976,B77-00031,Morus serrator,,,australasian gannet,dr7452,BT-68-7104,POINT (593020 5288533),148.133,-42.55,593020,5288533,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3171591,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS276162633,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Ryan Steiner (41510),12-Oct-2014,Day,Not Recorded,,Present,,Accepted,,
3173391,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS299311028,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,James Telford (38290),19-Feb-2015,Day,Not Recorded,,Present,,Accepted,,
3179597,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS396591033,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,S29300640 eBird - Traveling Count (43321),08-Apr-2016,Day,Not Recorded,,Present,,Accepted,,
3180469,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS231424633,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Jono Henshaw (38487),01-Nov-2013,Day,Not Recorded,,Present,,Accepted,,
3182317,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS424247489,POINT (587723 5285120),148.06902,-42.58135,587723,5285120,-1,"AU-TAS-Maria Island National Park - -42.5813x148.0690 - 20 Aug 2016, 9:38 AM",S31159407 eBird - Traveling Count (44160),20-Aug-2016,Day,Not Recorded,,Present,,Accepted,,
3187969,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS450514291,POINT (588629 5285694),148.07996,-42.57608,588629,5285694,-1,Maria Island National Park--Fossil Cliffs Circuit,Margot Oorebeek (33400),19-Dec-2016,Day,Not Recorded,,Present,,Accepted,,
3192025,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS226179908,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Dirk Tomsa (22351),14-Apr-2009,Day,Not Recorded,,Present,,Accepted,,
3192427,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS381277674,POINT (595262 5285008),148.16089,-42.58146,595262,5285008,-1,E. of Maria Island,S28157427 eBird - Traveling Count (42758),07-Mar-2016,Day,Not Recorded,,Present,,Accepted,,
3194776,B77-00031,Morus serrator,,,australasian gannet,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS282438848,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Ryan Steiner (41510),23-Nov-2014,Day,Not Recorded,,Present,,Accepted,,
